5078,2020-05-13 23:36:19.947,2020-05-13 23:37:32.654,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505700,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5078,2020-05-13 23:36:19.946,2020-05-13 23:37:32.654,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505600,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5197,2020-06-03 00:33:12.928,2020-06-03 00:33:51.51,大溪-交通疏導策略(進入大溪),大溪-交通疏導策略(進入大溪)-038 停車資訊發布,038,X505010,候隊,月眉停車場    橋頭停車場    皆有空位,0,2020-06-03 00:33:15,月眉&gt;0，橋頭&gt;0,12,停車資訊發布,自動
5078,2020-05-13 23:36:19.945,2020-05-13 23:37:32.654,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505500,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5078,2020-05-13 23:36:19.943,2020-05-13 23:37:32.654,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505400,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5079,2020-05-13 23:36:18.722,2020-05-13 23:37:32.963,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S521600,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5079,2020-05-13 23:36:18.72,2020-05-13 23:37:32.963,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S521200,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5079,2020-05-13 23:36:18.719,2020-05-13 23:37:32.963,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501500,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5079,2020-05-13 23:36:18.717,2020-05-13 23:37:32.963,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501400,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5079,2020-05-13 23:36:18.715,2020-05-13 23:37:32.963,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501300,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
